wall_clock,entity_id,seq,t_publish_ms,t_orion_ms,t_crate_ms,backlog_ms
1788200560.68,SynthZone:0029,45,0.8,86994.9,86998.7,3.8
1788200560.711,SynthZone:0057,45,1.0,58425.7,,
1788200560.72,SynthZone:0009,45,1.5,86708.7,86712.2,3.5
1788200560.73,SynthZone:0036,45,1.3,85924.1,85929.0,4.9
1788200560.74,SynthZone:0013,45,0.4,85718.9,85723.5,4.6
1788200560.748,SynthZone:0040,45,0.9,85550.1,85553.5,3.5
1788200560.759,SynthZone:0033,45,0.7,85349.9,85354.8,4.9
1788200561.709,SynthZone:0099,45,1.9,76515.2,,
1788200561.72,SynthZone:0027,45,1.0,85738.9,85742.5,3.6
1788200561.842,SynthZone:0070,45,6.3,81266.8,,
1788200562.936,SynthZone:0096,45,0.6,82779.7,,
1788200562.945,SynthZone:0002,45,0.7,86392.2,86396.1,3.9
1788200562.996,SynthZone:0061,45,0.5,82829.9,,
1788200563.01,SynthZone:0046,45,1.5,86126.4,86130.7,4.3
1788200563.018,SynthZone:0006,45,1.7,85793.3,85796.0,2.7
1788200563.024,SynthZone:0048,45,0.6,85564.2,85566.7,2.5
1788200563.03,SynthZone:0007,45,0.4,85368.3,85370.4,2.1
1788200563.173,SynthZone:0054,45,0.9,86772.4,,
1788200563.217,SynthZone:0095,45,1.3,85602.1,,
1788200563.223,SynthZone:0030,45,2.2,85326.1,85329.2,3.0
1788200563.822,SynthZone:0052,45,1.1,86892.9,,
1788200563.833,SynthZone:0026,45,5.9,85762.9,85767.5,4.6
1788200565.759,SynthZone:0092,45,3.5,85042.6,,
1788200566.299,SynthZone:0066,45,0.7,85521.5,,
1788200566.546,SynthZone:0081,45,0.7,85369.5,,
1788200566.556,SynthZone:0021,45,2.8,88332.6,88335.5,2.9
1788200566.564,SynthZone:0034,45,0.9,88303.5,88306.6,3.1
1788200566.796,SynthZone:0086,45,0.8,86195.8,,
1788200567.803,SynthZone:0058,45,0.6,85272.8,,
1788200567.978,SynthZone:0072,45,0.9,85284.5,,
1788200567.982,SynthZone:0010,45,1.1,89141.3,89143.4,2.1
1788200568.009,SynthZone:0097,45,3.2,85312.6,,
1788200568.217,SynthZone:0085,45,0.7,85668.6,,
1788200568.274,SynthZone:0090,45,0.7,87552.2,,
1788200568.288,SynthZone:0074,45,2.6,88083.8,,
1788200568.294,SynthZone:0003,45,0.8,88343.3,88345.5,2.2
1788200568.299,SynthZone:0042,45,1.5,88335.9,88337.7,1.8
1788200568.304,SynthZone:0012,45,1.7,88049.9,88052.1,2.1
1788200568.309,SynthZone:0004,45,1.1,87915.7,87917.8,2.2
1788200568.315,SynthZone:0025,45,0.7,87706.5,87708.6,2.1
1788200568.542,SynthZone:0093,45,1.0,88048.9,,
1788200568.554,SynthZone:0035,45,1.0,87717.4,87721.2,3.8
1788200568.566,SynthZone:0041,45,1.0,87498.9,87503.7,4.8
1788200568.577,SynthZone:0047,45,0.8,87473.3,87478.2,4.9
1788200568.67,SynthZone:0069,45,0.7,88155.7,,
1788200568.751,SynthZone:0073,45,0.7,89156.5,,
1788200569.44,SynthZone:0088,45,0.9,88634.5,,
1788200569.486,SynthZone:0077,45,2.0,88559.2,,
1788200569.897,SynthZone:0078,45,0.8,88430.8,,
1788200569.94,SynthZone:0084,45,1.4,88363.3,,
1788200569.952,SynthZone:0037,45,0.3,86860.4,86866.0,5.6
1788200570.815,SynthZone:0064,45,3.6,87587.0,,
1788200571.172,SynthZone:0100,45,0.8,87509.8,,
1788200571.181,SynthZone:0094,45,0.8,87453.1,,
1788200571.185,SynthZone:0049,45,0.9,87431.4,87437.6,6.1
1788200571.583,SynthZone:0062,45,2.9,87203.8,,
1788200571.956,SynthZone:0089,45,0.8,87516.1,,
1788200571.964,SynthZone:0044,45,1.1,87407.9,87410.6,2.7
1788200572.923,SynthZone:0051,45,1.2,87034.4,,
1788200572.929,SynthZone:0023,45,1.0,88310.7,88312.9,2.2
1788200572.94,SynthZone:0060,45,4.4,86655.5,,
1788200572.952,SynthZone:0043,45,3.6,87808.2,87812.4,4.2
1788200573.233,SynthZone:0076,45,0.4,86753.6,,
1788200573.25,SynthZone:0016,45,0.6,86990.7,86999.8,9.1
1788200573.739,SynthZone:0071,45,3.8,87171.9,,
1788200573.749,SynthZone:0014,45,0.9,85152.3,85155.6,3.3
1788200574.014,SynthZone:0075,45,0.7,87187.6,,
1788200574.024,SynthZone:0031,45,1.0,84250.9,84255.1,4.2
1788200574.402,SynthZone:0053,45,0.8,87226.1,,
1788200574.412,SynthZone:0022,45,1.5,84006.5,84009.9,3.4
1788200574.425,SynthZone:0079,45,1.4,86833.1,,
1788200574.671,SynthZone:0055,45,0.7,87353.3,,
1788200574.681,SynthZone:0015,50,1.4,60585.9,60590.2,4.3
1788200574.905,SynthZone:0080,45,1.4,88039.0,,
1788200574.915,SynthZone:0020,50,0.8,58357.3,58361.5,4.2
1788200574.931,SynthZone:0024,50,1.8,58094.0,58101.3,7.3
1788200576.074,SynthZone:0067,45,1.2,86922.7,,
1788200577.525,SynthZone:0082,45,2.0,85823.6,,
1788200579.282,SynthZone:0056,45,3.1,84529.8,,
1788200579.291,SynthZone:0019,50,0.8,59753.5,59758.4,5.0
1788200580.404,SynthZone:0098,45,1.4,83661.0,,
1788200580.416,SynthZone:0050,50,3.9,59474.8,59480.3,5.5
1788200580.428,SynthZone:0038,50,0.9,59339.7,59345.2,5.6
1788200595.25,SynthZone:0068,50,1.6,69268.6,,
1788200601.011,SynthZone:0063,50,0.9,63423.6,,
1788200605.368,SynthZone:0065,50,1.1,59377.2,,
1788200605.377,SynthZone:0001,50,0.7,83632.6,83637.0,4.3
1788200605.389,SynthZone:0039,50,1.2,83433.1,83438.3,5.2
1788200605.399,SynthZone:0045,50,0.6,83410.3,83414.8,4.5
1788200605.415,SynthZone:0011,50,0.5,83205.0,83214.6,9.6
1788200605.428,SynthZone:0018,50,1.1,83137.8,83144.5,6.7
1788200607.735,SynthZone:0091,50,0.9,57255.8,,
1788200607.747,SynthZone:0017,50,0.5,85251.3,85255.8,4.5
1788200607.756,SynthZone:0005,50,0.6,85034.6,85038.2,3.6
1788200607.765,SynthZone:0013,50,0.6,84994.8,84999.1,4.3
1788200607.776,SynthZone:0048,50,1.5,84898.9,84903.8,4.9
1788200607.788,SynthZone:0032,50,1.1,84769.6,84774.8,5.1
1788200608.142,SynthZone:0059,50,0.4,57993.3,,
1788200608.885,SynthZone:0057,50,1.6,58667.6,,
1788200609.825,SynthZone:0096,50,1.7,59551.1,,
1788200609.838,SynthZone:0036,50,1.3,85902.1,85908.0,5.9
1788200611.215,SynthZone:0070,50,0.7,59246.3,,
1788200611.656,SynthZone:0087,50,2.0,73680.1,,
1788200611.666,SynthZone:0006,50,7.6,87321.8,87326.1,4.3
1788200611.673,SynthZone:0008,50,1.0,87252.1,87255.3,3.2
1788200611.68,SynthZone:0029,50,1.0,87256.3,87258.5,2.3
1788200611.684,SynthZone:0040,50,1.0,87218.5,87220.3,1.8
1788200611.691,SynthZone:0027,50,4.3,87016.3,87019.5,3.2
1788200611.696,SynthZone:0028,50,1.2,86843.2,86845.4,2.2
1788200611.701,SynthZone:0012,50,0.4,86605.7,86607.8,2.1
1788200611.791,SynthZone:0083,50,2.7,79293.8,,
1788200611.801,SynthZone:0046,50,0.7,86251.9,86256.5,4.6
1788200612.38,SynthZone:0066,50,0.4,83062.7,,
1788200613.336,SynthZone:0099,50,0.7,84491.2,,
1788200613.613,SynthZone:0054,50,0.9,84555.7,,
1788200613.623,SynthZone:0026,50,0.9,87005.0,87008.9,3.9
1788200613.916,SynthZone:0052,50,1.1,85067.7,,
1788200613.921,SynthZone:0009,50,3.1,87142.7,87144.9,2.2
1788200614.044,SynthZone:0092,50,0.9,85860.2,,
1788200614.057,SynthZone:0061,50,4.1,87203.7,,
1788200614.063,SynthZone:0025,50,1.0,86297.2,86299.1,1.9
1788200615.47,SynthZone:0074,50,0.7,86327.9,,
1788200615.778,SynthZone:0090,50,1.1,86064.9,,
1788200615.784,SynthZone:0021,50,1.1,87728.9,87730.9,2.0
1788200615.83,SynthZone:0095,50,0.7,86641.7,,
1788200616.365,SynthZone:0081,50,0.9,86992.5,,
1788200616.375,SynthZone:0033,50,0.8,87881.6,87886.2,4.6
1788200616.384,SynthZone:0010,50,0.9,87541.5,87545.5,3.9
1788200616.774,SynthZone:0097,50,1.1,86904.3,,
1788200616.786,SynthZone:0007,50,2.3,87367.4,87372.7,5.3
1788200616.931,SynthZone:0069,50,2.0,87029.0,,
1788200616.943,SynthZone:0030,50,1.9,87315.7,87321.7,6.0
1788200617.504,SynthZone:0086,50,1.3,86560.9,,
1788200617.515,SynthZone:0042,50,0.9,87504.0,87507.6,3.6
1788200617.525,SynthZone:0047,50,3.3,87462.6,87466.1,3.5
1788200617.838,SynthZone:0072,50,1.2,86267.9,,
1788200617.85,SynthZone:0041,50,1.9,87500.6,87506.0,5.5
1788200617.965,SynthZone:0084,50,0.9,87557.8,,
1788200618.194,SynthZone:0094,50,2.6,87628.1,,
1788200618.248,SynthZone:0058,50,4.0,87646.0,,
1788200619.022,SynthZone:0073,50,1.1,87384.0,,
1788200619.032,SynthZone:0002,50,1.0,88174.5,88178.1,3.6
1788200619.043,SynthZone:0049,50,1.7,88055.9,88060.0,4.1
1788200619.545,SynthZone:0077,50,1.7,87321.8,,
1788200619.555,SynthZone:0034,50,0.4,88305.8,88310.6,4.9
1788200620.013,SynthZone:0085,50,1.5,87023.8,,
1788200620.028,SynthZone:0004,50,0.8,88541.4,88548.7,7.3
1788200620.037,SynthZone:0037,50,0.8,88461.2,88464.6,3.4
1788200620.048,SynthZone:0003,50,0.8,88166.6,88171.1,4.5
1788200620.154,SynthZone:0088,50,1.0,87438.9,,
1788200620.375,SynthZone:0078,50,1.1,87500.8,,
1788200620.54,SynthZone:0075,50,1.2,87482.7,,
1788200620.552,SynthZone:0035,50,2.2,86548.4,86553.1,4.7
1788200620.639,SynthZone:0100,50,0.9,87570.1,,
1788200620.65,SynthZone:0044,50,2.4,86325.3,86330.1,4.8
1788200620.756,SynthZone:0093,50,0.9,87516.3,,
1788200621.25,SynthZone:0064,50,0.8,87827.6,,
1788200621.534,SynthZone:0062,50,0.5,88126.5,,
1788200622.998,SynthZone:0051,50,0.5,87088.5,,
1788200623.01,SynthZone:0043,50,0.8,86848.6,86852.8,4.2
1788200623.209,SynthZone:0060,50,0.4,87005.3,,
1788200623.217,SynthZone:0014,50,0.5,86326.4,86330.0,3.6
1788200623.231,SynthZone:0023,50,0.8,85953.6,85960.5,6.9
1788200623.242,SynthZone:0031,50,0.6,85962.9,85967.4,4.5
1788200623.254,SynthZone:0016,50,1.1,85387.2,85391.9,4.6
1788200623.326,SynthZone:0053,50,0.4,87086.0,,
1788200624.329,SynthZone:0076,50,0.7,86331.7,,
1788200624.339,SynthZone:0022,50,4.4,84716.0,84719.7,3.7
1788200624.828,SynthZone:0082,50,1.1,85838.9,,
1788200624.953,SynthZone:0079,50,0.8,85850.6,,
1788200625.533,SynthZone:0089,50,1.2,85773.3,,
1788200625.55,SynthZone:0015,55,0.9,64153.4,64163.6,10.2
1788200626.051,SynthZone:0080,50,2.9,85570.0,,
1788200626.363,SynthZone:0071,50,0.8,86666.2,,
1788200626.375,SynthZone:0020,55,0.4,61346.4,61351.5,5.2
1788200628.374,SynthZone:0067,50,1.4,85007.8,,
1788200628.387,SynthZone:0055,50,0.9,84978.2,,
1788200631.026,SynthZone:0056,50,0.6,83404.8,,
1788200631.926,SynthZone:0098,50,1.0,82920.9,,
1788200631.938,SynthZone:0024,55,1.2,63132.9,63136.8,3.9
1788200631.947,SynthZone:0018,55,0.8,62598.2,62601.5,3.2
1788200631.954,SynthZone:0019,55,1.0,61889.9,61893.5,3.6
1788200631.959,SynthZone:0050,55,3.2,61887.5,61889.7,2.2
1788200644.77,SynthZone:0068,55,0.9,70266.3,,
1788200644.776,SynthZone:0029,55,1.1,74291.7,74293.9,2.2
1788200653.783,SynthZone:0063,55,1.8,61782.0,,
1788200653.796,SynthZone:0038,55,1.1,82993.8,82998.9,5.1
1788200653.808,SynthZone:0032,55,0.9,82343.7,82348.8,5.0
1788200653.819,SynthZone:0039,55,1.0,82297.8,82301.0,3.2
1788200654.406,SynthZone:0065,55,0.7,61664.3,,
1788200654.419,SynthZone:0036,55,0.8,82629.4,82634.4,5.0
1788200655.626,SynthZone:0057,55,1.8,60782.7,,
1788200655.636,SynthZone:0045,55,0.9,83711.2,83715.4,4.2
1788200655.646,SynthZone:0011,55,0.6,83413.5,83418.0,4.6
1788200657.144,SynthZone:0096,55,4.4,61240.1,,
1788200657.155,SynthZone:0005,55,0.4,84897.2,84901.8,4.7
1788200657.166,SynthZone:0006,55,0.6,84881.4,84886.0,4.6
1788200657.176,SynthZone:0028,55,1.0,84668.3,84672.3,4.0
1788200657.186,SynthZone:0013,55,1.3,84323.5,84327.5,4.0
1788200657.541,SynthZone:0091,55,0.6,60931.3,,
1788200657.547,SynthZone:0017,55,0.4,84006.1,84008.2,2.2
1788200657.552,SynthZone:0025,55,1.5,83615.8,83618.0,2.2
1788200657.557,SynthZone:0012,55,1.3,83598.3,83600.3,2.0
1788200657.93,SynthZone:0059,55,1.0,63130.0,,
1788200657.944,SynthZone:0048,55,0.9,83803.6,83810.5,6.9
1788200660.22,SynthZone:0087,55,0.9,61840.5,,
1788200660.53,SynthZone:0083,55,1.5,74286.6,,
1788200660.544,SynthZone:0001,55,0.8,85859.7,85866.2,6.5
1788200661.718,SynthZone:0054,55,1.0,82179.4,,
1788200661.894,SynthZone:0061,55,1.1,82577.6,,
1788200661.906,SynthZone:0046,55,0.7,86819.7,86824.6,4.9
1788200662.24,SynthZone:0066,55,0.9,83423.8,,
1788200662.245,SynthZone:0008,55,0.8,86519.2,86521.1,1.9
1788200663.085,SynthZone:0070,55,3.4,84169.7,,
1788200664.024,SynthZone:0086,55,1.2,83573.0,,
1788200664.48,SynthZone:0069,55,0.6,83502.5,,
1788200664.486,SynthZone:0026,55,2.6,88055.1,88057.5,2.4
1788200664.555,SynthZone:0092,55,1.0,85732.2,,
1788200664.566,SynthZone:0040,55,1.2,87978.1,87982.5,4.4
1788200664.791,SynthZone:0095,55,2.0,85831.1,,
1788200664.802,SynthZone:0009,55,1.1,87900.6,87905.4,4.7
1788200664.812,SynthZone:0007,55,0.5,87856.7,87860.6,3.9
1788200665.105,SynthZone:0072,55,0.7,86682.6,,
1788200665.556,SynthZone:0094,55,0.7,86393.3,,
1788200665.565,SynthZone:0030,55,0.7,87537.1,87540.4,3.3
1788200665.571,SynthZone:0047,55,0.7,87128.2,87130.3,2.1
1788200666.146,SynthZone:0052,55,1.2,86172.4,,
1788200666.159,SynthZone:0027,55,0.9,87597.3,87602.7,5.4
1788200666.257,SynthZone:0074,55,3.3,86892.5,,
1788200666.449,SynthZone:0099,55,0.6,87646.7,,
1788200666.454,SynthZone:0033,55,1.8,87741.8,87743.7,1.9
1788200666.459,SynthZone:0021,55,2.5,86364.3,86366.1,1.8
1788200666.477,SynthZone:0081,55,0.9,88019.7,,
1788200666.668,SynthZone:0058,55,1.2,87935.1,,
1788200667.333,SynthZone:0073,55,1.3,87561.4,,
1788200667.339,SynthZone:0003,55,0.8,86699.6,86702.5,3.0
1788200667.771,SynthZone:0090,55,0.8,87390.7,,
1788200668.518,SynthZone:0077,55,1.0,87078.8,,
1788200668.532,SynthZone:0002,55,1.3,87707.6,87713.2,5.6
1788200668.545,SynthZone:0034,55,0.8,87486.5,87490.8,4.3
1788200668.691,SynthZone:0078,55,1.0,87526.8,,
1788200668.702,SynthZone:0004,55,0.8,87471.8,87475.9,4.1
1788200668.712,SynthZone:0010,55,1.1,87395.0,87399.0,4.0
1788200668.715,SynthZone:0097,55,1.6,87553.5,,
1788200668.724,SynthZone:0042,55,2.3,87269.9,87275.1,5.2
1788200668.734,SynthZone:0041,55,1.1,87031.8,87035.7,4.0
1788200670.268,SynthZone:0093,55,0.8,86296.4,,
1788200670.28,SynthZone:0037,55,0.6,88207.2,88211.5,4.3
1788200670.357,SynthZone:0064,55,0.9,86216.9,,
1788200670.678,SynthZone:0088,55,1.1,86070.2,,
1788200670.783,SynthZone:0084,55,0.9,87002.4,,
1788200670.785,SynthZone:0051,55,0.9,86607.5,,
1788200670.794,SynthZone:0035,55,0.4,88221.9,88227.4,5.4
1788200670.797,SynthZone:0049,55,0.5,88187.0,88192.0,5.0
1788200670.805,SynthZone:0044,55,3.9,87199.0,87201.5,2.5
1788200670.812,SynthZone:0014,55,0.8,86539.8,86543.4,3.6
1788200670.819,SynthZone:0031,55,0.8,86429.3,86432.0,2.7
1788200671.295,SynthZone:0085,55,1.1,87351.4,,
1788200671.308,SynthZone:0023,55,1.4,86055.0,86061.0,6.0
1788200671.318,SynthZone:0043,55,1.0,84863.7,84868.0,4.3
1788200671.553,SynthZone:0100,55,0.4,87215.4,,
1788200671.985,SynthZone:0075,55,0.7,86864.2,,
1788200672.291,SynthZone:0076,55,0.5,88023.3,,
1788200672.31,SynthZone:0016,55,1.6,84798.9,84809.9,11.0
1788200672.41,SynthZone:0079,55,0.4,88061.4,,
1788200672.592,SynthZone:0062,55,0.6,88180.3,,
1788200673.531,SynthZone:0060,55,0.4,87323.9,,
1788200674.596,SynthZone:0053,55,1.0,86286.7,,
1788200676.934,SynthZone:0080,55,2.0,84440.4,,
1788200676.946,SynthZone:0022,55,1.0,84527.3,84532.1,4.8
1788200677.419,SynthZone:0055,55,4.8,84183.0,,
1788200677.428,SynthZone:0015,60,2.0,67443.6,67447.1,3.5
1788200677.532,SynthZone:0089,55,1.0,84563.0,,
1788200677.848,SynthZone:0082,55,1.0,84535.5,,
1788200679.628,SynthZone:0071,55,1.3,82814.2,,
1788200679.64,SynthZone:0020,60,1.0,62435.8,62440.2,4.4
1788200680.241,SynthZone:0067,55,2.5,83325.6,,
1788200680.252,SynthZone:0024,60,2.1,62929.0,62934.1,5.2
1788200680.255,SynthZone:0098,55,0.9,82394.2,,
1788200680.266,SynthZone:0019,60,0.8,62434.1,62440.6,6.5
1788200680.277,SynthZone:0005,60,2.7,61982.9,61987.1,4.2
1788200680.287,SynthZone:0006,60,0.9,61434.1,61438.0,3.9
1788200681.199,SynthZone:0056,55,1.1,83474.6,,
1788200681.211,SynthZone:0018,60,2.0,61762.8,61767.3,4.5
1788200681.221,SynthZone:0013,60,0.9,60321.8,60325.5,3.7
1788200681.231,SynthZone:0038,60,1.7,60279.4,60283.5,4.1
1788200695.369,SynthZone:0068,60,1.7,71605.6,,
1788200695.379,SynthZone:0011,60,0.9,74327.5,74331.0,3.5
1788200695.388,SynthZone:0028,60,1.2,74281.9,74285.7,3.8
1788200695.396,SynthZone:0029,60,0.9,73664.8,73668.5,3.7
1788200701.526,SynthZone:0063,60,0.9,65914.3,,
1788200705.047,SynthZone:0065,60,1.2,62560.4,,
1788200705.663,SynthZone:0057,60,0.5,62252.0,,
1788200707.306,SynthZone:0096,60,0.8,62389.5,,
1788200708.017,SynthZone:0059,60,0.9,62302.8,,
1788200708.03,SynthZone:0017,60,1.5,85812.1,85817.5,5.4
1788200708.043,SynthZone:0045,60,1.2,85497.2,85503.4,6.2
1788200708.053,SynthZone:0050,60,1.1,85425.3,85428.3,3.0
1788200709.387,SynthZone:0091,60,1.1,60925.9,,
1788200709.397,SynthZone:0032,60,0.7,86088.1,86091.8,3.6
1788200709.407,SynthZone:0009,60,0.9,85726.5,85731.4,4.9
1788200709.417,SynthZone:0001,60,1.5,85512.0,85515.7,3.7
1788200711.038,SynthZone:0083,60,0.9,60237.2,,
1788200711.874,SynthZone:0054,60,1.1,73619.2,,
1788200712.029,SynthZone:0061,60,2.7,83646.6,,
1788200712.03,SynthZone:0092,60,0.8,79562.5,,
1788200712.034,SynthZone:0046,60,0.5,87115.6,87118.3,2.7
1788200712.037,SynthZone:0036,60,0.5,87100.3,87104.2,3.8
1788200712.105,SynthZone:0087,60,0.6,83044.1,,
1788200712.106,SynthZone:0070,60,1.1,85211.8,,
1788200712.111,SynthZone:0012,60,2.4,86810.6,86812.7,2.1
1788200712.111,SynthZone:0008,60,6.1,86567.9,86569.5,1.7
1788200712.117,SynthZone:0025,60,0.8,86511.2,86513.2,1.9
1788200712.719,SynthZone:0066,60,3.4,85374.1,,
1788200714.274,SynthZone:0094,60,0.9,85211.1,,
1788200714.284,SynthZone:0003,60,1.1,88455.5,88459.6,4.1
1788200714.294,SynthZone:0048,60,0.6,88228.0,88232.4,4.4
1788200714.418,SynthZone:0052,60,1.0,86670.5,,
1788200714.733,SynthZone:0058,60,0.5,87163.4,,
1788200714.991,SynthZone:0095,60,0.6,87052.8,,
1788200715.003,SynthZone:0007,60,1.3,88059.8,88064.5,4.7
1788200715.304,SynthZone:0069,60,0.8,86784.9,,
1788200715.315,SynthZone:0002,60,1.3,88191.7,88196.4,4.7
1788200715.325,SynthZone:0027,60,0.5,87780.2,87784.3,4.2
1788200715.337,SynthZone:0035,60,1.3,87436.0,87440.5,4.5
1788200715.348,SynthZone:0030,60,0.7,87221.4,87225.6,4.2
1788200715.598,SynthZone:0086,60,2.4,86565.1,,
1788200715.706,SynthZone:0039,60,1.3,86476.1,,
1788200715.708,SynthZone:0073,60,2.7,87075.9,,
1788200715.719,SynthZone:0040,60,1.6,86996.2,87002.4,6.2
1788200716.177,SynthZone:0074,60,3.2,88196.2,,
1788200716.322,SynthZone:0072,60,0.8,88108.8,,
1788200716.334,SynthZone:0026,60,0.7,87387.5,87391.8,4.4
1788200716.634,SynthZone:0081,60,2.2,88127.3,,
1788200716.641,SynthZone:0047,60,1.0,87036.5,87039.1,2.6
1788200716.646,SynthZone:0010,60,1.2,86504.5,86507.0,2.4
1788200717.091,SynthZone:0077,60,1.1,88012.5,,
1788200717.101,SynthZone:0004,60,0.9,86411.3,86415.9,4.6
1788200717.112,SynthZone:0044,60,0.9,86069.7,86074.3,4.6
1788200718.385,SynthZone:0097,60,3.4,86975.2,,
1788200718.398,SynthZone:0014,60,0.6,87200.2,87205.6,5.4
1788200718.461,SynthZone:0093,60,0.9,87180.8,,
1788200718.472,SynthZone:0031,60,0.8,87078.3,87082.5,4.2
1788200718.882,SynthZone:0090,60,0.8,86854.1,,
1788200718.884,SynthZone:0033,60,2.5,86854.4,,
1788200718.897,SynthZone:0041,60,4.8,87108.6,87113.4,4.8
1788200718.914,SynthZone:0084,60,0.4,87293.1,,
1788200719.367,SynthZone:0088,60,1.6,87018.1,,
1788200720.623,SynthZone:0099,60,1.6,86128.3,,
1788200721.226,SynthZone:0100,60,0.7,85961.1,,
1788200721.444,SynthZone:0075,60,2.3,87060.3,,
1788200721.758,SynthZone:0078,60,3.8,86795.2,,
1788200721.759,SynthZone:0051,60,1.1,87196.7,,
